#X	Y	Z	HWP_power	HWP_stepper	pmtA_signal	pmtB_signal	time
26.1283	38.3479	30.0012	0.0	52.017937	0.0006387472	0.0064185808	1526483343.0114048
26.1277	38.3453	29.9983	0.0	53.979821	0.0006587798	0.0060561654	1526483343.2344177
26.1282	38.3465	29.9985	0.0	55.997758	0.0005894547	0.0064520131	1526483343.4464297
26.1282	38.3488	29.9995	0.0	58.015695	0.0005341136	0.0066027651	1526483343.6684427
26.1279	38.3485	30.0009	0.0	59.977578	0.0005920368	0.0063111159	1526483343.8804545
26.1281	38.3452	30.0003	0.0	61.995516	0.0005476178	0.0063941945	1526483344.0754657
26.128	38.3489	30.0031	0.0	64.013453	0.0005567929	0.0069360421	1526483344.273477
26.128	38.3466	29.9984	0.0	65.975336	0.0005624385	0.0064558994	1526483344.4764886
26.1279	38.3459	29.9989	0.0	67.993274	0.0005741818	0.0066649083	1526483344.6955013
26.1283	38.3445	29.9983	0.0	70.011211	0.0007198358	0.0072405881	1526483344.8945127
26.1279	38.3472	30.0012	0.0	71.973094	0.0007316422	0.0078514718	1526483345.1205256
26.1283	38.3443	30.0005	0.0	73.991031	0.0007089398	0.0084788663	1526483345.3645394
26.1289	38.3497	30.0002	0.0	76.008969	0.0006544184	0.0079088137	1526483345.6065533
26.1288	38.3458	29.9994	0.0	78.026906	0.00083541	0.0097993602	1526483345.8185654
26.1287	38.3459	29.9997	0.0	79.988789	0.0006858375	0.0101974394	1526483346.056579
26.128	38.3479	30.0003	0.0	82.006726	0.00080617	0.0104990327	1526483346.2605906
26.1294	38.3441	30.0008	0.0	84.024664	0.0007904727	0.0104091182	1526483346.477603
26.1283	38.346	29.9988	0.0	85.986547	0.0007577679	0.0110921106	1526483346.733618
26.1289	38.3476	29.9992	0.0	88.004484	0.0008253568	0.0123732822	1526483346.9336293
26.1295	38.3485	30.0013	0.0	90.022422	0.0007953063	0.0120091182	1526483347.1456413
26.128	38.3479	30.0004	0.0	91.984305	0.0008170537	0.0113159326	1526483347.3426526
26.1284	38.35	30.0023	0.0	94.002242	0.0007294307	0.0116879552	1526483347.557665
26.1287	38.3481	30.0012	0.0	96.020179	0.0007198557	0.0104829878	1526483347.7656767
26.1287	38.3468	29.999	0.0	97.982063	0.0006692467	0.0111973794	1526483347.9696887
26.1283	38.3472	29.9984	0.0	100.0	0.0006387349	0.0099724456	1526483348.1667
26.1276	38.3457	29.9981	0.0	102.017937	0.0006640194	0.01051469	1526483348.3717115
26.1281	38.3456	29.9987	0.0	103.979821	0.0006744525	0.0112695251	1526483348.6127253
26.128	38.3465	29.9984	0.0	105.997758	0.000622993	0.0104412817	1526483348.8147368
26.128	38.3473	29.9982	0.0	108.015695	0.0006980869	0.0100002399	1526483349.0577507
26.1286	38.3454	29.9993	0.0	109.977578	0.0004983483	0.0091085092	1526483349.2677627
26.1273	38.3453	30.0015	0.0	111.995516	0.0006112666	0.0098746063	1526483349.5037763
26.1281	38.3461	30.0004	0.0	114.013453	0.0005519731	0.0084576218	1526483349.7227886
26.1284	38.3501	30.0019	0.0	115.975336	0.0005432625	0.0082577156	1526483349.9328008
26.1279	38.3514	30.0035	0.0	117.993274	0.000564184	0.0080505598	1526483350.1448128
26.1285	38.3487	30.0022	0.0	120.011211	0.000638738	0.0083504306	1526483350.360825
26.1284	38.3454	29.9975	0.0	121.973094	0.0005445743	0.0075964875	1526483350.5588365
26.1289	38.3456	29.9994	0.0	123.991031	0.0005711691	0.0073543507	1526483350.759848
26.1274	38.3453	30.0002	0.0	126.008969	0.0006191237	0.0077403113	1526483350.9758606
26.1279	38.3445	30.0001	0.0	128.026906	0.0006849809	0.0066918246	1526483351.175872
26.1285	38.3487	30.0022	0.0	129.988789	0.0004944205	0.0070393839	1526483351.3998847
26.1286	38.3461	29.9992	0.0	132.006726	0.0005833877	0.0065900898	1526483351.5978959
26.1286	38.3451	30.0004	0.0	134.024664	0.0005253676	0.0055113497	1526483351.8029077
26.1284	38.3445	30.0008	0.0	135.986547	0.0006417923	0.0064254891	1526483352.0299208
26.1287	38.3466	29.9986	0.0	138.004484	0.0006317483	0.0062017163	1526483352.2379324
26.128	38.3468	29.9993	0.0	140.022422	0.0005933886	0.0063802857	1526483352.457945
26.128	38.346	30.001	0.0	141.984305	0.0005737866	0.0066265856	1526483352.6609566
26.1277	38.3513	30.0005	0.0	144.002242	0.0006404958	0.0064094442	1526483352.8979702
26.128	38.3498	30.0008	0.0	146.020179	0.0005502322	0.0063841766	1526483353.1429844
26.1284	38.3496	30.0007	0.0	147.982063	0.0005053227	0.0058002799	1526483353.3529963
26.1285	38.3481	29.9997	0.0	150.0	0.0005637657	0.0063741772	1526483353.5610085
26.1281	38.3455	30.001	0.0	152.017937	0.0006461799	0.0068361328	1526483353.7770207
26.1273	38.3441	29.9995	0.0	153.979821	0.0005986159	0.0071623831	1526483353.9790323
26.1278	38.347	29.9984	0.0	155.997758	0.0006256844	0.0067357683	1526483354.1900444
26.1284	38.3432	29.9966	0.0	158.015695	0.0006757843	0.0072904697	1526483354.3870556
26.1292	38.3482	30.0006	0.0	159.977578	0.0006779727	0.0069434255	1526483354.6240692
26.1291	38.3462	30.0017	0.0	161.995516	0.0008201756	0.0076668492	1526483354.830081
26.1277	38.3437	29.9978	0.0	164.013453	0.0007124385	0.0076185839	1526483355.0570939
26.1275	38.3454	30.0014	0.0	165.975336	0.0007952571	0.0090407234	1526483355.2611053
26.1288	38.3494	30.0006	0.0	167.993274	0.0007376999	0.0096195066	1526483355.461117
26.1293	38.3469	30.0019	0.0	170.011211	0.0008127522	0.0106036925	1526483355.6731293
26.1293	38.3451	29.999	0.0	171.973094	0.0007686823	0.0101788294	1526483355.8991418
26.1286	38.3461	29.9998	0.0	173.991031	0.0008187854	0.0113867926	1526483356.0991535
26.1281	38.3445	29.9985	0.0	176.008969	0.0009147499	0.0117231945	1526483356.299165
26.1286	38.3459	30.0005	0.0	178.026906	0.0007089059	0.0106263856	1526483356.4981763
26.1286	38.3507	30.0007	0.0	179.988789	0.0007974563	0.0121980746	1526483356.772192
26.1278	38.347	30.0024	0.0	182.006726	0.0006557394	0.0115914478	1526483356.979204
26.1278	38.3447	29.9983	0.0	184.024664	0.0006954432	0.0122923828	1526483357.1952162
26.1295	38.3488	30.0007	0.0	185.986547	0.0007425074	0.011896975	1526483357.3952277
26.1281	38.3463	29.9989	0.0	188.004484	0.000660939	0.0118778282	1526483357.594239
26.128	38.3428	29.9979	0.0	190.022422	0.0007076372	0.0116201895	1526483357.7982504
26.1297	38.3465	29.9995	0.0	191.984305	0.0007010811	0.0104307379	1526483358.0022624
26.1273	38.3486	30.0018	0.0	194.002242	0.0006422213	0.010632854	1526483358.2102742
26.1278	38.3515	30.0022	0.0	196.020179	0.0006552842	0.0097207939	1526483358.4242864
26.1288	38.3486	30.0008	0.0	197.982063	0.0005554134	0.0090938407	1526483358.6362984
26.1287	38.3448	29.9997	0.0	200.0	0.0005995048	0.0099311054	1526483358.8353097
26.1288	38.3485	30.0007	0.0	202.017937	0.0005589229	0.0099724732	1526483359.0353212
26.1292	38.3482	30.0003	0.0	203.979821	0.0006657757	0.0071910987	1526483359.256334
26.1293	38.3474	29.999	0.0	205.997758	0.0005833723	0.0086058271	1526483359.4523451
26.1275	38.3471	29.9996	0.0	208.015695	0.0005872724	0.0081191898	1526483359.657357
26.1288	38.3476	30.001	0.0	209.977578	0.0006452817	0.0077272299	1526483359.8613687
26.1282	38.345	30.0006	0.0	211.995516	0.0005912002	0.0071805949	1526483360.0573797
26.1285	38.3497	30.0016	0.0	214.013453	0.0004800335	0.0072183255	1526483360.2523909
26.1285	38.3481	30.0008	0.0	215.975336	0.00060213	0.0069859267	1526483360.4524024
26.1282	38.3489	30.0018	0.0	217.993274	0.0006858375	0.0064076741	1526483360.6634145
26.1274	38.3453	30.0007	0.0	220.011211	0.000509681	0.0069763995	1526483360.882427
26.1291	38.3453	29.9986	0.0	221.973094	0.0005184163	0.0061791477	1526483361.0834386
26.1278	38.3489	30.0007	0.0	223.991031	0.0005284264	0.0065932271	1526483361.2794497
26.1275	38.3462	29.9998	0.0	226.008969	0.0004791569	0.0061483191	1526483361.4864616
26.1283	38.3493	30.0034	0.0	228.026906	0.0005384366	0.0058575357	1526483361.738476
26.1282	38.3466	30.0005	0.0	229.988789	0.0005214475	0.0063286017	1526483361.9384873
26.1296	38.3532	30.0036	0.0	232.006726	0.0005833477	0.0068656665	1526483362.1344986
26.1286	38.3475	30.0018	0.0	234.024664	0.0005628476	0.0061720995	1526483362.33051
26.1287	38.3449	30.0008	0.0	235.986547	0.0005864127	0.0057137841	1526483362.523521
26.129	38.349	30.0002	0.0	238.004484	0.000557205	0.0065493018	1526483362.7235322
26.128	38.3464	29.9998	0.0	240.022422	0.0005916631	0.0064093858	1526483362.9245439
26.1282	38.3477	30.0005	0.0	241.984305	0.0006034049	0.007155458	1526483363.122555
26.128	38.3442	29.9985	0.0	244.002242	0.0006108345	0.0073883828	1526483363.3625689
26.1278	38.3465	30.0006	0.0	246.020179	0.0007761211	0.0069868725	1526483363.5585802
26.1283	38.3455	29.9974	0.0	247.982063	0.0006243326	0.0081665124	1526483363.7725923
26.1278	38.349	30.0003	0.0	250.0	0.0007673459	0.0084542	1526483363.9696035
26.1281	38.3489	30.0005	0.0	252.017937	0.0008990296	0.0087666139	1526483364.1656148
26.1293	38.3484	30.0004	0.0	253.979821	0.0008157542	0.008832225	1526483364.377627
26.1262	38.348	30.0001	0.0	255.997758	0.0007350978	0.0094140794	1526483364.5826385
26.1294	38.3422	29.9996	0.0	258.015695	0.0007769085	0.0093966428	1526483364.7966511
26.1289	38.3492	30.0023	0.0	259.977578	0.0008166031	0.0099928042	1526483364.9956625
26.1283	38.3461	30.0013	0.0	261.995516	0.0007172029	0.0104521377	1526483365.2136748
26.1287	38.3457	29.9984	0.0	264.013453	0.0008554257	0.0113081754	1526483365.4226868
26.128	38.3492	30.0023	0.0	265.975336	0.000882468	0.0111973318	1526483365.6406991
26.1266	38.3466	29.9984	0.0	267.993274	0.000726401	0.0113334261	1526483365.8407106
26.1283	38.3497	30.0021	0.0	270.011211	0.0008720196	0.0113490727	1526483366.0357218
26.1274	38.3471	29.9985	0.0	271.973094	0.0006299966	0.0107545445	1526483366.2337332
26.1287	38.3445	29.9985	0.0	273.991031	0.0007464321	0.0114168215	1526483366.4347446
26.1278	38.3478	29.9996	0.0	276.008969	0.0006439822	0.0116205709	1526483366.649757
26.1278	38.3494	30.0005	0.0	278.026906	0.0007682394	0.0113016379	1526483366.860769
26.1297	38.3473	30.0011	0.0	279.988789	0.0006335046	0.0120664078	1526483367.0587804
26.1285	38.3486	30.0007	0.0	282.006726	0.0006095319	0.0105977362	1526483367.2577918
26.1285	38.3478	30.0009	0.0	284.024664	0.0006518193	0.0111356668	1526483367.478804
26.1281	38.3478	30.0005	0.0	285.986547	0.0005550397	0.0111755921	1526483367.6818159
26.129	38.3496	30.0008	0.0	288.004484	0.0007155127	0.0100006121	1526483367.891828
26.1284	38.3481	30.0004	0.0	290.022422	0.0006200049	0.0097416216	1526483368.0898395
26.1282	38.3455	29.9984	0.0	291.984305	0.0005903605	0.00993113	1526483368.2878504
26.1286	38.3468	29.9989	0.0	294.002242	0.0006949865	0.0093341074	1526483368.4918623
26.1288	38.3481	30.0012	0.0	296.020179	0.0006400344	0.0085772023	1526483368.696874
26.1282	38.3464	29.9984	0.0	297.982063	0.0004874323	0.0084167584	1526483368.941888
26.1286	38.3486	29.9991	0.0	300.0	0.0006073465	0.0083507397	1526483369.138899
26.1267	38.345	29.9971	0.0	302.017937	0.0005218904	0.0079635504	1526483369.3359103
26.1278	38.3426	29.9987	0.0	303.979821	0.0005092443	0.0078145654	1526483369.5559232
26.1285	38.3449	30.0001	0.0	305.997758	0.0006217689	0.0070120463	1526483369.7619348
26.1278	38.3479	29.9993	0.0	308.015695	0.0005951187	0.0070976655	1526483369.9869478
26.1281	38.3487	30.0013	0.0	309.977578	0.000507488	0.0069372939	1526483370.183959
26.1272	38.3497	30.0009	0.0	311.995516	0.0005109744	0.0072831754	1526483370.4149723
26.1294	38.3479	29.9997	0.0	314.013453	0.0005292923	0.0069877245	1526483370.6089833
26.1286	38.3464	29.9994	0.0	315.975336	0.0006365527	0.0060913601	1526483370.8159952
26.1285	38.3487	30.0019	0.0	317.993274	0.0005986359	0.006671772	1526483371.022007
26.1276	38.3448	29.9988	0.0	320.011211	0.0005188069	0.0063125415	1526483371.2370193
26.1284	38.3461	30.0003	0.0	321.973094	0.0006252445	0.0064376969	1526483371.4330304
26.1286	38.3486	30.0004	0.0	323.991031	0.0006374231	0.0064993418	1526483371.6820447
26.1281	38.3486	30.0004	0.0	326.008969	0.0006234913	0.006659681	1526483371.9050574
26.1284	38.3504	29.9985	0.0	328.026906	0.0006187039	0.006834375	1526483372.1300704
26.1289	38.3473	30.0014	0.0	329.988789	0.0004808917	0.0072371232	1526483372.3450825
26.129	38.3493	30.0028	0.0	332.006726	0.0006666339	0.0065979608	1526483372.5400937
26.1276	38.3449	29.9998	0.0	334.024664	0.0006731822	0.00720416	1526483372.7501059
26.1288	38.3457	29.9998	0.0	335.986547	0.0006841136	0.0077607483	1526483372.9751186
26.1272	38.3451	30.0003	0.0	338.004484	0.0007416262	0.0071518993	1526483373.2041318
26.1289	38.3478	30.0012	0.0	340.022422	0.0006836507	0.0075651836	1526483373.434145
26.1278	38.3456	30.0003	0.0	341.984305	0.0007207139	0.0094657127	1526483373.6901596
26.1291	38.3456	29.9982	0.0	344.002242	0.0007560485	0.0091568067	1526483373.892171
26.1278	38.3442	29.9997	0.0	346.020179	0.0007904635	0.0078089121	1526483374.1441855
26.1289	38.3469	30.0008	0.0	347.982063	0.0006876	0.0095530589	1526483374.3651981
26.1285	38.3474	29.999	0.0	350.0	0.0007085061	0.009851967	1526483374.5902112
26.1282	38.344	29.9977	0.0	352.017937	0.0007595349	0.0110238973	1526483374.7892225
26.1283	38.3456	30.0005	0.0	353.979821	0.0007520808	0.0110208615	1526483374.9862337
26.1274	38.3465	29.9984	0.0	355.997758	0.0006914939	0.0108705678	1526483375.2252474
