#X	Y	Z	HWP_power	HWP_stepper	pmtA_signal	pmtB_signal	time
20.8208	77.8658	26.999	3.000039	37.988789	0.0004443302	0.0291643438	1527010972.4017947
20.8213	77.8689	27.0017	3.000039	40.006726	0.0004184	0.0275695993	1527010972.6698098
20.8195	77.8665	26.9997	3.000039	42.024664	0.0003953816	0.0299734938	1527010972.912824
20.8209	77.8716	26.9994	3.000039	43.986547	0.0004544816	0.0295321823	1527010973.19484
20.8207	77.864	26.9985	3.000039	46.004484	0.0004183686	0.0285990814	1527010973.4628553
20.8215	77.8691	26.9989	3.000039	48.022422	0.0004353207	0.0277088748	1527010973.7148697
20.8205	77.8662	26.998	3.000039	49.984305	0.0003882848	0.0310823343	1527010973.962884
20.8211	77.8704	26.999	3.000039	52.002242	0.0004475911	0.0289250988	1527010974.2108982
20.8204	77.8653	26.999	3.000039	54.020179	0.0004424924	0.0310276558	1527010974.470913
20.8211	77.8662	27.0003	3.000039	55.982063	0.0003888276	0.0271709837	1527010974.7989316
20.8199	77.8668	26.9976	3.000039	58.0	0.0003901117	0.0287520505	1527010975.0759475
20.8217	77.8717	26.9989	3.000039	60.017937	0.000410758	0.0277708295	1527010975.345963
20.821	77.8704	27.001	3.000039	61.979821	0.000386663	0.0324496372	1527010975.6189787
20.8219	77.8724	27.0005	3.000039	63.997758	0.0003810209	0.0308838884	1527010975.9009948
20.8204	77.8633	26.9991	3.000039	66.015695	0.0003870206	0.0317877406	1527010976.16601
20.8214	77.8672	27.0005	3.000039	67.977578	0.0004658882	0.0349872707	1527010976.3990233
20.8201	77.8657	26.9972	3.000039	69.995516	0.0004100403	0.0342082058	1527010976.6640384
20.8222	77.8721	27.0004	3.000039	72.013453	0.0004426859	0.0341198634	1527010976.9100525
20.8209	77.8712	27.001	3.000039	73.975336	0.0003853827	0.0342463328	1527010977.1900685
20.8207	77.8673	26.9999	3.000039	75.993274	0.0004100601	0.035876782	1527010977.461084
20.8211	77.8663	26.9983	3.000039	78.011211	0.0003940885	0.0350537686	1527010977.7320995
20.822	77.8674	27.0012	3.000039	79.973094	0.0004704609	0.0335062663	1527010978.0111156
20.8213	77.8676	26.9997	3.000039	81.991031	0.0004571991	0.0331385911	1527010978.2401285
20.8203	77.8686	27.0005	3.000039	84.008969	0.0004753296	0.0308274957	1527010978.4851425
20.8208	77.8675	26.998	3.000039	86.026906	0.0004541099	0.0319898006	1527010978.752158
20.821	77.8649	26.9999	3.000039	87.988789	0.0004444993	0.0334662554	1527010979.0281737
20.8221	77.8676	26.9988	3.000039	90.006726	0.0004204025	0.0338940558	1527010979.2841885
20.8203	77.8689	27.0018	3.000039	92.024664	0.0004439592	0.031726904	1527010979.5502033
20.8213	77.8691	27.0024	3.000039	93.986547	0.0004192977	0.0320281197	1527010979.802218
20.82	77.8688	27.0006	3.000039	96.004484	0.0004591901	0.0310349095	1527010980.0692332
20.8201	77.8672	26.9996	3.000039	98.022422	0.0004684251	0.0302339649	1527010980.310247
20.8212	77.8685	26.9983	3.000039	99.984305	0.0004729645	0.0284288718	1527010980.5622616
20.8205	77.8694	26.9984	3.000039	102.002242	0.0005023562	0.031019521	1527010980.7922745
20.8204	77.8671	26.9986	3.000039	104.020179	0.000488742	0.02903782	1527010981.0392885
20.8198	77.8664	26.9984	3.000039	105.982063	0.0004189293	0.0254333368	1527010981.304304
20.821	77.8695	27.0007	3.000039	108.0	0.0004604684	0.0269097724	1527010981.5953205
20.8204	77.8674	26.9987	3.000039	110.017937	0.0004287353	0.0266266686	1527010981.8383346
20.8214	77.8677	27.0009	3.000039	111.979821	0.0004265707	0.0258556232	1527010982.1033494
20.8216	77.8664	26.9983	3.000039	113.997758	0.0004191062	0.0255143646	1527010982.3923662
20.8206	77.8693	27.0003	3.000039	116.015695	0.0003899246	0.0256390301	1527010982.6153786
20.8219	77.8682	26.9996	3.000039	117.977578	0.000364914	0.0273420807	1527010982.8583925
20.8209	77.8657	26.9981	3.000039	119.995516	0.0003850034	0.0257181259	1527010983.127408
20.8206	77.8684	26.9993	3.000039	122.013453	0.0003897548	0.0254624863	1527010983.3684218
20.8207	77.869	27.0002	3.000039	123.975336	0.0003418449	0.0272819908	1527010983.646438
20.8207	77.8684	27.0001	3.000039	125.993274	0.0003915426	0.0254878583	1527010983.9434547
20.8202	77.8686	27.0007	3.000039	128.011211	0.0003548997	0.0247807316	1527010984.2024696
20.82	77.8675	26.9992	3.000039	129.973094	0.0003592699	0.0258238561	1527010984.4504838
20.8211	77.865	26.9981	3.000039	131.991031	0.0004193048	0.0261350809	1527010984.6864972
20.821	77.8665	26.9972	3.000039	134.008969	0.0004579149	0.0264072368	1527010984.9535127
20.8209	77.8682	27.002	3.000039	136.026906	0.0004278209	0.0270016584	1527010985.2305286
20.8199	77.8698	27.0	3.000039	137.988789	0.0003585477	0.0237857432	1527010985.5365458
20.8216	77.869	27.0004	3.000039	140.006726	0.0003647032	0.0275432789	1527010985.8235621
20.8224	77.8713	27.0014	3.000039	142.024664	0.0003683319	0.0286354718	1527010986.1005783
20.8214	77.8652	26.9992	3.000039	143.986547	0.0004260017	0.0297323905	1527010986.4415977
20.8198	77.8657	26.9962	3.000039	146.004484	0.0004006066	0.0314117736	1527010986.6856115
20.8213	77.8675	26.9995	3.000039	148.022422	0.0004347023	0.0323421993	1527010986.971628
20.8214	77.8679	26.9997	3.000039	149.984305	0.000432721	0.0320134745	1527010987.2196422
20.8215	77.87	27.001	3.000039	152.002242	0.0003895459	0.0305880585	1527010987.5096588
20.8198	77.8659	26.9968	3.000039	154.020179	0.0003741375	0.0312307347	1527010987.7456722
20.8205	77.8676	26.999	3.000039	155.982063	0.0003953668	0.0356646168	1527010988.0666904
20.8204	77.8714	27.0015	3.000039	158.0	0.0004202006	0.0335491607	1527010988.3387063
20.8206	77.871	27.0021	3.000039	160.017937	0.0004183801	0.0358993827	1527010988.6057217
20.8213	77.8681	27.0023	3.000039	161.979821	0.0004334477	0.0344803746	1527010988.8587358
20.8201	77.8646	26.9973	3.000039	163.997758	0.0004067908	0.0343293021	1527010989.1477525
20.8207	77.8677	26.9979	3.000039	166.015695	0.0004189306	0.0345412431	1527010989.3917665
20.8205	77.8701	27.0006	3.000039	167.977578	0.0003904712	0.0370436493	1527010989.681783
20.8202	77.8717	27.0015	3.000039	169.995516	0.0003469469	0.0368589098	1527010990.0008013
20.82	77.8722	27.0016	3.000039	172.013453	0.0003485713	0.0358930164	1527010990.253816
20.8206	77.862	26.9957	3.000039	173.975336	0.0004370694	0.0375061035	1527010990.5438323
20.8217	77.8644	26.9984	3.000039	175.993274	0.0003837654	0.0346886983	1527010990.800847
20.8194	77.8672	26.9991	3.000039	178.011211	0.0004116833	0.0346888072	1527010991.0678623
20.821	77.8673	26.9998	3.000039	179.973094	0.0004793243	0.0340004973	1527010991.3668795
20.8202	77.8688	26.9981	3.000039	181.991031	0.0004954574	0.0354416382	1527010991.656896
20.8208	77.8715	27.0012	3.000039	184.008969	0.0004653769	0.0327417505	1527010991.9319117
20.8209	77.8676	26.9974	3.000039	186.026906	0.0004094885	0.0315720413	1527010992.1949265
20.8207	77.8669	26.998	3.000039	187.988789	0.0004111661	0.0344166801	1527010992.4599419
20.8213	77.872	27.0001	3.000039	190.006726	0.0004046141	0.0276051791	1527010992.7009556
20.8204	77.8653	26.9985	3.000039	192.024664	0.000436344	0.028786714	1527010992.9539702
20.8209	77.8714	27.0006	3.000039	193.986547	0.0004220179	0.0313262379	1527010993.196984
20.8213	77.8686	27.0001	3.000039	196.004484	0.000438358	0.0295586277	1527010993.4189968
20.8206	77.8643	27.0005	3.000039	198.022422	0.0004635481	0.0303030772	1527010993.6530101
20.8204	77.8675	27.0006	3.000039	199.984305	0.0004383279	0.0264255794	1527010993.9070246
20.8197	77.8702	27.0006	3.000039	202.002242	0.000340209	0.0281194412	1527010994.1880407
20.8204	77.8711	27.0007	3.000039	204.020179	0.000484209	0.0270170757	1527010994.4270544
20.8225	77.8678	27.0013	3.000039	205.982063	0.0004718867	0.0252357911	1527010994.6660683
20.8201	77.8687	26.9994	3.000039	208.0	0.000460264	0.0265273655	1527010994.9230828
20.8205	77.8676	26.999	3.000039	210.017937	0.0004111437	0.0250182913	1527010995.1990986
20.8196	77.8703	26.9977	3.000039	211.979821	0.0004278215	0.0287456362	1527010995.523117
20.8205	77.8717	27.0022	3.000039	213.997758	0.0004196829	0.0266611655	1527010995.765131
20.8208	77.8658	27.0002	3.000039	216.015695	0.00042837	0.0234772225	1527010996.0251458
20.8223	77.8659	27.0006	3.000039	217.977578	0.0004203852	0.0231122675	1527010996.2801604
20.8212	77.868	27.001	3.000039	219.995516	0.0004337988	0.0259149122	1527010996.5971787
20.82	77.8708	27.0009	3.000039	222.013453	0.0004145988	0.0243210744	1527010996.8771944
20.8217	77.8725	27.0027	3.000039	223.975336	0.0004568538	0.0287129976	1527010997.1382096
20.8213	77.8691	26.9981	3.000039	225.993274	0.0004071535	0.026101385	1527010997.4242258
20.8205	77.8641	26.9989	3.000039	228.011211	0.0004430447	0.02864088	1527010997.6802404
20.8213	77.8686	27.0003	3.000039	229.973094	0.0003902687	0.0287903377	1527010997.9282546
20.8209	77.8677	26.9984	3.000039	231.991031	0.0004535819	0.0287528579	1527010998.1832693
20.821	77.867	27.0005	3.000039	234.008969	0.0004497634	0.0306371205	1527010998.422283
20.8219	77.8697	27.0005	3.000039	236.026906	0.0004704314	0.028513504	1527010998.6672971
20.821	77.8664	27.0011	3.000039	237.988789	0.0004733374	0.02877212	1527010998.9143112
20.8213	77.8705	26.999	3.000039	240.006726	0.000429988	0.0301719718	1527010999.1733258
20.8209	77.8652	26.9986	3.000039	242.024664	0.0004535844	0.0317631407	1527010999.473343
20.8213	77.8679	26.9979	3.000039	243.986547	0.0004622671	0.0288977051	1527010999.718357
20.821	77.8672	27.0002	3.000039	246.004484	0.0004735072	0.0305834256	1527010999.9503703
20.8222	77.8696	27.0011	3.000039	248.022422	0.0004405168	0.0351894589	1527011000.205385
20.8206	77.8691	26.9974	3.000039	249.984305	0.0004742454	0.0322519698	1527011000.4653997
20.8209	77.8648	26.9997	3.000039	252.002242	0.0004522984	0.0330848962	1527011000.7074134
20.8211	77.8719	27.0017	3.000039	254.020179	0.0004035337	0.0332032532	1527011000.959428
20.8208	77.866	26.9993	3.000039	255.982063	0.0005030675	0.0334252161	1527011001.2104425
20.8196	77.8653	26.9978	3.000039	258.0	0.0004550416	0.0324377505	1527011001.4944587
20.8202	77.8675	26.9981	3.000039	260.017937	0.0004216296	0.0314172908	1527011001.7564735
20.8216	77.8698	27.0014	3.000039	261.979821	0.0004557465	0.0340461663	1527011002.0324895
20.8199	77.8688	27.0028	3.000039	263.997758	0.0004131436	0.0352877207	1527011002.3155057
20.8215	77.8722	27.0024	3.000039	266.015695	0.0004093392	0.0315091127	1527011002.5875213
20.8213	77.8673	26.9991	3.000039	267.977578	0.000451036	0.0343830259	1527011002.8345354
20.8204	77.8691	26.9997	3.000039	269.995516	0.000400795	0.0322273987	1527011003.0995505
20.8205	77.8676	27.0	3.000039	272.013453	0.0004126259	0.0297533955	1527011003.3425643
20.8203	77.8673	26.9987	3.000039	273.975336	0.0003810343	0.0320399071	1527011003.583578
20.8207	77.8685	27.0	3.000039	275.993274	0.0004051581	0.0313572425	1527011003.843593
20.8212	77.8692	27.0	3.000039	278.011211	0.0004067774	0.0304241959	1527011004.1186087
20.8194	77.8677	26.9979	3.000039	279.973094	0.0003608994	0.0315073024	1527011004.3676229
20.8208	77.8685	26.9998	3.000039	281.991031	0.0004298368	0.0314763555	1527011004.6096368
20.8202	77.8683	27.001	3.000039	284.008969	0.0004646201	0.0288576718	1527011004.874652
20.8209	77.8697	27.0007	3.000039	286.026906	0.0004258421	0.0284916467	1527011005.153668
20.8203	77.8657	27.0011	3.000039	287.988789	0.0003828445	0.0293245443	1527011005.4016821
20.8206	77.868	26.9999	3.000039	290.006726	0.0004200257	0.0276033529	1527011005.6576967
20.8212	77.8665	26.9997	3.000039	292.024664	0.0004457668	0.0261333251	1527011005.9007106
20.8195	77.8712	27.0024	3.000039	293.986547	0.0004559368	0.0263863183	1527011006.1477249
20.821	77.8667	26.9991	3.000039	296.004484	0.0004160201	0.0274450139	1527011006.396739
20.8192	77.8664	26.9973	3.000039	298.022422	0.0004641152	0.0260612684	1527011006.6347528
20.8206	77.8694	27.0016	3.000039	299.984305	0.0004334509	0.0272773739	1527011006.906768
20.8218	77.8699	27.0015	3.000039	302.002242	0.0003460453	0.0264437298	1527011007.2427874
20.8209	77.868	26.9995	3.000039	304.020179	0.0004624824	0.0271199512	1527011007.5428045
20.8213	77.8684	27.0014	3.000039	305.982063	0.0003850136	0.0260341342	1527011007.8018193
20.8193	77.8675	27.0022	3.000039	308.0	0.0004251039	0.025366951	1527011008.058834
20.8209	77.8685	27.0002	3.000039	310.017937	0.000443228	0.0248444132	1527011008.2988477
20.8206	77.8689	27.0002	3.000039	311.979821	0.0004724256	0.0262789156	1527011008.5658631
20.8212	77.8684	26.9986	3.000039	313.997758	0.0004646387	0.0234944982	1527011008.792876
20.8217	77.8709	27.0019	3.000039	316.015695	0.0004169243	0.0268832309	1527011009.108894
20.8206	77.8702	27.0	3.000039	317.977578	0.0004000837	0.0292872151	1527011009.3909101
20.8211	77.8707	27.0008	3.000039	319.995516	0.0004372488	0.0300283229	1527011009.6549253
20.82	77.8679	26.9999	3.000039	322.013453	0.0004158503	0.0300028099	1527011009.9159403
20.8213	77.8667	27.0002	3.000039	323.975336	0.0004178624	0.030932976	1527011010.1919563
20.8202	77.8691	27.0017	3.000039	325.993274	0.0004466812	0.0285090409	1527011010.451971
20.8201	77.8655	26.9998	3.000039	328.011211	0.0005038108	0.0270026035	1527011010.7269866
20.8197	77.8664	26.998	3.000039	329.973094	0.0004258178	0.0300200663	1527011010.9750009
20.82	77.8619	26.9962	3.000039	331.991031	0.0004678971	0.0308548382	1527011011.2250154
20.8206	77.865	26.9993	3.000039	334.008969	0.0004162156	0.0327299407	1527011011.4630287
20.8222	77.869	27.0009	3.000039	336.026906	0.0004426795	0.0307873888	1527011011.7690463
20.821	77.8668	26.9975	3.000039	337.988789	0.0004519274	0.0311094461	1527011012.0170605
20.8215	77.8726	27.0001	3.000039	340.006726	0.0004229208	0.0276451451	1527011012.3070772
20.8217	77.8674	26.9967	3.000039	342.024664	0.0003668908	0.0340042395	1527011012.5470908
20.8206	77.8725	27.0043	3.000039	343.986547	0.000450847	0.0348325843	1527011012.7831042
20.8211	77.8676	26.9981	3.000039	346.004484	0.0004428602	0.034528485	1527011013.0611203
20.8215	77.8645	26.9995	3.000039	348.022422	0.0004657133	0.0317595747	1527011013.3361359
20.821	77.8662	26.9987	3.000039	349.984305	0.0004664592	0.034611307	1527011013.5731494
20.8211	77.8672	26.9996	3.000039	352.002242	0.0004339737	0.0352485653	1527011013.8191636
20.8205	77.8709	27.0006	3.000039	354.020179	0.0004403214	0.0308601536	1527011014.0771785
20.8201	77.8688	27.0002	3.000039	355.982063	0.0004392769	0.0323766449	1527011014.4091973
