#X	Y	Z	HWP_power	HWP_stepper	pmtA_signal	pmtB_signal	time
24.8888	82.0825	26.9995	3.000039	113.997758	0.0004851497	0.0222684637	1527011107.8825436
24.8899	82.0854	26.9996	3.000039	116.015695	0.000421281	0.0243866784	1527011108.130558
24.8888	82.086	27.001	3.000039	117.977578	0.0004203704	0.0309794589	1527011108.3675714
24.8903	82.0835	27.0003	3.000039	119.995516	0.000431467	0.0343584228	1527011108.5935843
24.8891	82.0819	26.998	3.000039	122.013453	0.0004171088	0.0285545978	1527011108.8756003
24.8888	82.0823	27.0002	3.000039	123.975336	0.0004615347	0.0323075935	1527011109.2056196
24.8903	82.0874	27.001	3.000039	125.993274	0.0004060712	0.0340380667	1527011109.5386384
24.8897	82.0851	26.9996	3.000039	128.011211	0.0004314586	0.0372258256	1527011109.8726573
24.8907	82.0826	26.9977	3.000039	129.973094	0.0003922827	0.0375207455	1527011110.1316724
24.89	82.0865	27.0022	3.000039	131.991031	0.0004223998	0.0370227403	1527011110.4156888
24.8902	82.0905	27.0011	3.000039	134.008969	0.0004525015	0.0423023967	1527011110.6677032
24.8892	82.0815	26.9957	3.000039	136.026906	0.0004510149	0.0439528578	1527011110.9077165
24.89	82.0862	26.9986	3.000039	137.988789	0.0004629996	0.0444096955	1527011111.1467304
24.8889	82.0831	26.9996	3.000039	140.006726	0.0004513904	0.0461484606	1527011111.4247463
24.8897	82.0835	26.9989	3.000039	142.024664	0.0004751412	0.04069029	1527011111.6727605
24.8894	82.0866	26.9997	3.000039	143.986547	0.0005139827	0.0429568217	1527011111.8987734
24.8894	82.0843	27.0005	3.000039	146.004484	0.000457037	0.0457615489	1527011112.1397872
24.89	82.0846	26.9997	3.000039	148.022422	0.0004882338	0.0475621373	1527011112.4608057
24.8895	82.0827	26.9979	3.000039	149.984305	0.000445251	0.0437734785	1527011112.7058196
24.8893	82.0833	26.9995	3.000039	152.002242	0.0004688327	0.0442077861	1527011112.9698348
24.8887	82.0798	26.9993	3.000039	154.020179	0.0004521254	0.0415632369	1527011113.23685
24.8893	82.0851	27.0034	3.000039	155.982063	0.0004497685	0.0389808443	1527011113.518866
24.8893	82.0794	26.9968	3.000039	158.0	0.0004713401	0.0392456824	1527011113.800882
24.8891	82.0816	26.9973	3.000039	160.017937	0.0004631815	0.0452653059	1527011114.1018996
24.8898	82.0817	26.9999	3.000039	161.979821	0.0005065053	0.0445170854	1527011114.371915
24.8899	82.0814	26.9961	3.000039	163.997758	0.0004568448	0.0445636643	1527011114.6219292
24.8892	82.0846	26.9984	3.000039	166.015695	0.0004758576	0.0350383769	1527011114.8589427
24.8891	82.0859	27.0	3.000039	167.977578	0.0004472458	0.0381789224	1527011115.143959
24.8886	82.0804	26.997	3.000039	169.995516	0.0004553851	0.035252205	1527011115.4039738
24.8898	82.0833	26.9997	3.000039	172.013453	0.0004568781	0.0386230565	1527011115.68699
24.8895	82.0819	26.9984	3.000039	173.975336	0.0004658838	0.0323439935	1527011115.9270039
24.8906	82.084	26.9991	3.000039	175.993274	0.0004943771	0.033659386	1527011116.1870186
24.8894	82.0812	26.9985	3.000039	178.011211	0.0004818394	0.0318843331	1527011116.437033
24.8905	82.0836	26.9996	3.000039	179.973094	0.0005063412	0.0326580602	1527011116.6880474
24.8892	82.0853	27.0001	3.000039	181.991031	0.0005290015	0.0308365533	1527011116.9540627
24.8903	82.0825	26.9985	3.000039	184.008969	0.000499085	0.0320519635	1527011117.1930761
24.8901	82.0832	26.9981	3.000039	186.026906	0.000535592	0.0293438	1527011117.4400904
24.8899	82.0813	26.9991	3.000039	187.988789	0.0004952626	0.0272229036	1527011117.7361073
24.8898	82.0833	26.9988	3.000039	190.006726	0.000482063	0.0277745557	1527011117.9801211
24.8901	82.0816	26.9993	3.000039	192.024664	0.0004904132	0.0255062746	1527011118.3141403
24.8894	82.0834	27.0008	3.000039	193.986547	0.000483146	0.0296970029	1527011118.588156
24.8904	82.0847	26.9988	3.000039	196.004484	0.0004154883	0.0295312436	1527011118.8931735
24.8892	82.0861	26.9991	3.000039	198.022422	0.0004176586	0.0268970912	1527011119.1711895
24.8903	82.085	26.9995	3.000039	199.984305	0.0004597546	0.0306464344	1527011119.4572058
24.89	82.0837	27.0009	3.000039	202.002242	0.0004495725	0.0253742913	1527011119.7472222
24.8905	82.0825	27.0001	3.000039	204.020179	0.0004924227	0.0270909683	1527011120.0072372
24.8893	82.0848	27.0003	3.000039	205.982063	0.0004610266	0.0236110865	1527011120.2652519
24.8887	82.082	27.0005	3.000039	208.0	0.0004838771	0.0275142095	1527011120.5052657
24.8894	82.0859	27.001	3.000039	210.017937	0.0004568454	0.0340689592	1527011120.75628
24.8902	82.083	26.9986	3.000039	211.979821	0.0004760422	0.0365166836	1527011121.0632975
24.888	82.0838	26.9979	3.000039	213.997758	0.0004753482	0.0248955065	1527011121.300311
24.8894	82.0827	26.9995	3.000039	216.015695	0.0004494046	0.0293664679	1527011121.5543258
24.8904	82.0835	27.0016	3.000039	217.977578	0.0004630278	0.0300301139	1527011121.8183408
24.8892	82.0846	26.9993	3.000039	219.995516	0.000446496	0.034021765	1527011122.071355
24.8899	82.0852	26.9999	3.000039	222.013453	0.0004711799	0.0396763887	1527011122.310369
24.89	82.0813	26.9984	3.000039	223.975336	0.0004800535	0.0243028984	1527011122.5943851
24.89	82.0812	26.9986	3.000039	225.993274	0.0004981859	0.0366469047	1527011122.870401
24.8892	82.0822	26.9983	3.000039	228.011211	0.0005049322	0.0351139195	1527011123.168418
24.8908	82.0859	26.9988	3.000039	229.973094	0.0005143024	0.0375625634	1527011123.4414337
24.8901	82.086	26.9992	3.000039	231.991031	0.0004750009	0.0361180904	1527011123.7014484
24.8909	82.0797	26.9979	3.000039	234.008969	0.0004639313	0.041169078	1527011123.9944654
24.8898	82.0872	27.0006	3.000039	236.026906	0.0004934723	0.0244740147	1527011124.2544801
24.8897	82.0854	27.0008	3.000039	237.988789	0.0004662637	0.0361854341	1527011124.5264957
24.8902	82.0868	26.9996	3.000039	240.006726	0.0004582846	0.0378065343	1527011124.8065116
24.8894	82.0828	26.9998	3.000039	242.024664	0.0004838585	0.032613503	1527011125.072527
24.8896	82.0821	27.0012	3.000039	243.986547	0.0005039767	0.0420357419	1527011125.3675437
24.8898	82.0886	27.0013	3.000039	246.004484	0.00050218	0.0280166169	1527011125.6635606
24.8886	82.0819	26.9973	3.000039	248.022422	0.0004695273	0.0254817003	1527011125.9505773
24.8897	82.0849	26.9991	3.000039	249.984305	0.000500569	0.0395215805	1527011126.2175922
24.8902	82.0836	27.0	3.000039	252.002242	0.0004974368	0.0384255012	1527011126.4986084
24.89	82.0834	26.9964	3.000039	254.020179	0.0005333672	0.0376480639	1527011126.7646236
24.8896	82.079	26.9966	3.000039	255.982063	0.0004323506	0.0334645189	1527011127.0456398
24.8897	82.0849	26.9999	3.000039	258.0	0.0004693741	0.0275224629	1527011127.3226554
24.89	82.0858	26.9997	3.000039	260.017937	0.0004738635	0.0277553224	1527011127.625673
24.8897	82.0853	27.0023	3.000039	261.979821	0.0005370152	0.0308456942	1527011127.8756871
24.8912	82.0905	27.0016	3.000039	263.997758	0.0005165298	0.0272876457	1527011128.1767044
24.8901	82.0841	27.0003	3.000039	266.015695	0.0005094311	0.0240069628	1527011128.485722
24.8909	82.0857	26.9994	3.000039	267.977578	0.0005018224	0.0268660354	1527011128.8027403
24.8898	82.08	26.9974	3.000039	269.995516	0.0004970959	0.0218853263	1527011129.078756
24.8897	82.0846	26.9988	3.000039	272.013453	0.0004704481	0.0286693951	1527011129.3687725
24.8891	82.0825	26.999	3.000039	273.975336	0.0004923887	0.0270671854	1527011129.6487887
24.8881	82.0881	27.0034	3.000039	275.993274	0.0004651866	0.0211263373	1527011129.9398053
24.8897	82.0868	27.0008	3.000039	278.011211	0.0004653448	0.0228675566	1527011130.1908195
24.8894	82.0808	26.9981	3.000039	279.973094	0.0004584935	0.0278728047	1527011130.4518347
24.8894	82.0849	26.9989	3.000039	281.991031	0.0004927354	0.0216058237	1527011130.71885
24.8894	82.0881	27.0023	3.000039	284.008969	0.0005485974	0.02011399	1527011131.0128667
24.8897	82.0878	27.0026	3.000039	286.026906	0.0005132528	0.021701407	1527011131.3188841
24.8896	82.0849	27.0007	3.000039	287.988789	0.0005175871	0.0224815004	1527011131.6229014
24.8902	82.0833	26.9981	3.000039	290.006726	0.0005065091	0.0210160768	1527011131.8819165
24.8896	82.0832	27.0012	3.000039	292.024664	0.000468964	0.0213419628	1527011132.1809335
24.8901	82.083	27.0003	3.000039	293.986547	0.0004131269	0.023825014	1527011132.4419484
24.8893	82.08	26.9965	3.000039	296.004484	0.0004537658	0.0196071386	1527011132.7399654
24.8889	82.0858	26.9992	3.000039	298.022422	0.000473702	0.0252322219	1527011133.0689843
24.8897	82.0818	26.9975	3.000039	299.984305	0.0004620775	0.025516303	1527011133.453006
24.8907	82.0866	27.0016	3.000039	302.002242	0.0005076235	0.0202687565	1527011133.745023
24.8889	82.0865	27.0026	3.000039	304.020179	0.0004684905	0.0201504637	1527011134.0720415
24.8897	82.0858	27.0	3.000039	305.982063	0.0005295718	0.0285025369	1527011134.4960659
24.8903	82.084	26.9991	3.000039	308.0	0.0004833369	0.023488305	1527011134.8860881
24.8904	82.0894	26.9998	3.000039	310.017937	0.000494923	0.0234009109	1527011135.1461031
24.8895	82.087	27.001	3.000039	311.979821	0.0004896493	0.0248044248	1527011135.473122
24.8907	82.0886	27.002	3.000039	313.997758	0.0004695484	0.0255845342	1527011135.719136
24.8888	82.0846	27.0004	3.000039	316.015695	0.0004993195	0.025216795	1527011135.9821508
24.891	82.0853	27.0008	3.000039	317.977578	0.0004869497	0.024102607	1527011136.244166
24.8903	82.0876	27.0011	3.000039	319.995516	0.0004203775	0.03326342	1527011136.525182
24.8901	82.0877	27.0006	3.000039	322.013453	0.000430188	0.0252550372	1527011136.8171985
24.8905	82.0868	27.0017	3.000039	323.975336	0.0005038056	0.0256045781	1527011137.1132154
24.8886	82.0836	26.9994	3.000039	325.993274	0.0004898422	0.0244412384	1527011137.431234
24.8907	82.0871	27.0009	3.000039	328.011211	0.0004285386	0.0382178984	1527011137.729251
24.8899	82.083	27.0	3.000039	329.973094	0.0003670658	0.0344303001	1527011137.994266
24.8904	82.0851	26.9998	3.000039	331.991031	0.0004317995	0.0292272469	1527011138.2922828
24.8902	82.0814	26.9987	3.000039	334.008969	0.0004332458	0.0302495168	1527011138.575299
24.89	82.0858	26.9995	3.000039	336.026906	0.0004668238	0.0311041468	1527011138.8923175
24.89	82.084	26.9981	3.000039	337.988789	0.0004114942	0.0310932758	1527011139.1773338
24.8892	82.0848	27.0003	3.000039	340.006726	0.0004666181	0.0266658176	1527011139.4353485
24.8895	82.0846	26.9995	3.000039	342.024664	0.0004925758	0.0255053967	1527011139.745366
24.8898	82.0864	27.0005	3.000039	343.986547	0.0004555901	0.0289087266	1527011140.005381
24.8893	82.0868	27.0005	3.000039	346.004484	0.000385764	0.0315320209	1527011140.2533953
24.8902	82.0851	26.9995	3.000039	348.022422	0.0004878686	0.0308392382	1527011140.544412
24.8892	82.0869	27.0017	3.000039	349.984305	0.0003665377	0.0226462729	1527011140.8324282
24.8898	82.0843	27.0008	3.000039	352.002242	0.0004640831	0.0292535769	1527011141.123445
24.8896	82.0867	27.001	3.000039	354.020179	0.00039608	0.0211926141	1527011141.3824599
24.8907	82.0882	27.0032	3.000039	355.982063	0.0004144124	0.0283663115	1527011141.647475
