#X	Y	Z	HWP_power	HWP_stepper	pmtA_signal	pmtB_signal	time
20.7629	82.1705	26.9982	3.000039	93.986547	0.0004111283	0.0277883166	1527011041.1347258
20.7612	82.171	26.9974	3.000039	96.004484	0.000391021	0.0300675071	1527011041.3767397
20.7623	82.1765	27.003	3.000039	98.022422	0.000442693	0.0260850737	1527011041.6167533
20.7626	82.1728	26.9998	3.000039	99.984305	0.0004316176	0.0276587619	1527011041.8757684
20.7614	82.1719	27.0	3.000039	102.002242	0.0004437676	0.0267487421	1527011042.1767855
20.7621	82.1702	26.9984	3.000039	104.020179	0.0005161543	0.027902941	1527011042.4037986
20.7619	82.1725	27.0006	3.000039	105.982063	0.000445581	0.0265357278	1527011042.6788142
20.7625	82.1702	26.9991	3.000039	108.0	0.0004027782	0.0243065958	1527011042.9588304
20.7618	82.1727	27.0005	3.000039	110.017937	0.0004666213	0.0240835563	1527011043.2048442
20.7632	82.1724	27.0004	3.000039	111.979821	0.0004853144	0.0242938184	1527011043.5018613
20.762	82.1739	27.0011	3.000039	113.997758	0.0004269321	0.0208986586	1527011043.790878
20.7608	82.1739	26.9995	3.000039	116.015695	0.0004612053	0.0232069826	1527011044.0598931
20.7615	82.1757	27.0002	3.000039	117.977578	0.0004548667	0.029712369	1527011044.401913
20.7615	82.171	26.9978	3.000039	119.995516	0.0004610214	0.0250329173	1527011044.6599276
20.7619	82.1728	27.0005	3.000039	122.013453	0.0004466806	0.0211361478	1527011044.9079418
20.7611	82.172	26.9999	3.000039	123.975336	0.0004292639	0.026188119	1527011045.1789572
20.7619	82.1713	27.0	3.000039	125.993274	0.0004468498	0.0253333513	1527011045.4619734
20.7618	82.1681	26.998	3.000039	128.011211	0.0004076866	0.0286648199	1527011045.712988
20.7613	82.1719	26.9999	3.000039	129.973094	0.0004559246	0.0247952711	1527011045.9870033
20.7617	82.172	26.9993	3.000039	131.991031	0.0004653923	0.0227427629	1527011046.2660193
20.7619	82.1721	27.0003	3.000039	134.008969	0.0004401413	0.0281604356	1527011046.542035
20.762	82.1745	27.0007	3.000039	136.026906	0.0003690541	0.0289433485	1527011046.8460526
20.7617	82.1767	27.0014	3.000039	137.988789	0.0003973488	0.0253733718	1527011047.1450698
20.7614	82.1727	26.9994	3.000039	140.006726	0.0004135204	0.0232444174	1527011047.426086
20.7615	82.1739	27.0004	3.000039	142.024664	0.0004332567	0.028337899	1527011047.7321033
20.7619	82.1712	26.9988	3.000039	143.986547	0.0004312542	0.0293755671	1527011048.0191195
20.7618	82.1755	27.0031	3.000039	146.004484	0.0004677235	0.0262936826	1527011048.3081362
20.7629	82.1726	27.0004	3.000039	148.022422	0.0004040547	0.0291872969	1527011048.584152
20.762	82.1749	27.0006	3.000039	149.984305	0.0004209292	0.029086222	1527011048.842167
20.761	82.1741	27.0003	3.000039	152.002242	0.0004450402	0.0318380425	1527011049.1091821
20.763	82.1745	27.0018	3.000039	154.020179	0.0004663285	0.0264783644	1527011049.4021988
20.761	82.1721	27.0002	3.000039	155.982063	0.0003937098	0.031743289	1527011049.6592135
20.7623	82.1731	26.9981	3.000039	158.0	0.0004361601	0.0338942064	1527011049.9202282
20.7606	82.1706	26.9969	3.000039	160.017937	0.0004600936	0.0297844354	1527011050.1672425
20.7618	82.1722	26.998	3.000039	161.979821	0.0004086132	0.0304506765	1527011050.4162567
20.7622	82.1778	27.0038	3.000039	163.997758	0.000385384	0.0308293861	1527011050.6762717
20.7618	82.1745	27.0023	3.000039	166.015695	0.0004213034	0.0282815928	1527011050.9722886
20.7609	82.1737	27.0009	3.000039	167.977578	0.0004788001	0.0304187813	1527011051.224303
20.761	82.1688	26.9985	3.000039	169.995516	0.0004372456	0.0313444972	1527011051.4783175
20.7623	82.1752	26.9991	3.000039	172.013453	0.0004871381	0.0327244235	1527011051.7223313
20.7607	82.174	27.0004	3.000039	173.975336	0.0004644881	0.0291271172	1527011051.9873466
20.7612	82.1707	26.997	3.000039	175.993274	0.0004389014	0.0270062785	1527011052.274363
20.762	82.1704	26.9978	3.000039	178.011211	0.0004172946	0.0249201513	1527011052.5393782
20.7604	82.1739	27.0003	3.000039	179.973094	0.0004468895	0.0283697718	1527011052.8113937
20.7617	82.1733	27.0001	3.000039	181.991031	0.0004196745	0.0274978181	1527011053.1224115
20.7623	82.1753	27.0016	3.000039	184.008969	0.000379235	0.0230213107	1527011053.4044278
20.7616	82.1758	27.0013	3.000039	186.026906	0.0003997242	0.0257346134	1527011053.6784434
20.7624	82.174	27.0009	3.000039	187.988789	0.0004214534	0.0274896064	1527011053.9474587
20.7616	82.1726	26.9989	3.000039	190.006726	0.0004376564	0.0292273173	1527011054.195473
20.7616	82.1711	26.9973	3.000039	192.024664	0.0004098781	0.0289159515	1527011054.4784892
20.7617	82.1719	26.9998	3.000039	193.986547	0.0004196675	0.0307665343	1527011054.7445042
20.762	82.1724	26.9994	3.000039	196.004484	0.000416411	0.0252405554	1527011055.0435216
20.7619	82.1723	27.0	3.000039	198.022422	0.0003826587	0.0259049671	1527011055.2925358
20.7622	82.1756	27.0023	3.000039	199.984305	0.000459556	0.0240863277	1527011055.5435503
20.7617	82.1728	26.9996	3.000039	202.002242	0.0003877389	0.0237540081	1527011055.8345666
20.7621	82.1758	27.0019	3.000039	204.020179	0.0004396095	0.0267396654	1527011056.0915813
20.7613	82.1726	26.9998	3.000039	205.982063	0.0004091598	0.0236784527	1527011056.347596
20.7628	82.174	26.9992	3.000039	208.0	0.0003640124	0.0233553573	1527011056.6216118
20.7624	82.1722	27.0012	3.000039	210.017937	0.0004390661	0.0224152204	1527011056.870626
20.7613	82.1716	26.9981	3.000039	211.979821	0.0004267328	0.0195670477	1527011057.1576426
20.7632	82.1733	27.0007	3.000039	213.997758	0.0004171287	0.0202542491	1527011057.4576597
20.762	82.1805	27.0036	3.000039	216.015695	0.0004467165	0.0237814339	1527011057.7556767
20.7619	82.177	27.0002	3.000039	217.977578	0.0003903033	0.027443351	1527011057.9966905
20.7618	82.1714	26.9981	3.000039	219.995516	0.0004013653	0.0209870746	1527011058.2737062
20.762	82.1727	27.0002	3.000039	222.013453	0.0004336463	0.0221748893	1527011058.5577226
20.7617	82.1752	26.9993	3.000039	223.975336	0.0004633648	0.028340664	1527011058.8677402
20.7614	82.1756	27.0013	3.000039	225.993274	0.0004231168	0.0258148594	1527011059.1377556
20.7626	82.1746	27.0016	3.000039	228.011211	0.000419126	0.0253141949	1527011059.38877
20.7626	82.1754	27.001	3.000039	229.973094	0.0004807674	0.0252221391	1527011059.652785
20.7613	82.1683	26.9957	3.000039	231.991031	0.0004194919	0.0285164388	1527011059.9938045
20.763	82.1766	27.0002	3.000039	234.008969	0.0004124298	0.0248263366	1527011060.2578197
20.7627	82.1761	27.0009	3.000039	236.026906	0.0004443494	0.0258876498	1527011060.5628374
20.7614	82.17	26.9985	3.000039	237.988789	0.0004503837	0.0245075921	1527011060.8438532
20.7618	82.1741	27.0009	3.000039	240.006726	0.0003607155	0.0264083486	1527011061.0958676
20.7622	82.173	26.9991	3.000039	242.024664	0.000419292	0.0294530545	1527011061.3538823
20.7627	82.1748	27.0025	3.000039	243.986547	0.0003596409	0.0312726775	1527011061.6378987
20.7612	82.1748	27.0006	3.000039	246.004484	0.0004769803	0.0240989513	1527011061.8969133
20.7616	82.1746	27.0014	3.000039	248.022422	0.00042819	0.0246022206	1527011062.1619287
20.761	82.1753	27.0016	3.000039	249.984305	0.0004365536	0.0292045021	1527011062.4129431
20.7617	82.1732	27.0001	3.000039	252.002242	0.0005056428	0.0316003162	1527011062.6819584
20.7611	82.1681	26.9961	3.000039	254.020179	0.0004181975	0.0252477483	1527011062.9309726
20.7617	82.1742	26.9996	3.000039	255.982063	0.0004029967	0.0262380653	1527011063.1729865
20.7628	82.1734	27.0004	3.000039	258.0	0.0004501197	0.024759797	1527011063.428001
20.7632	82.178	27.0036	3.000039	260.017937	0.0004528501	0.0306891718	1527011063.7000167
20.761	82.1715	26.9988	3.000039	261.979821	0.0004183974	0.024077142	1527011063.9660318
20.7623	82.1759	27.0034	3.000039	263.997758	0.0004285398	0.0296460538	1527011064.2800498
20.7617	82.1731	26.9999	3.000039	266.015695	0.0004111463	0.0228975167	1527011064.550065
20.7628	82.1741	27.0005	3.000039	267.977578	0.0004849908	0.0251547826	1527011064.7950792
20.7619	82.1686	26.9964	3.000039	269.995516	0.0004817003	0.0273103873	1527011065.0800955
20.7625	82.1713	27.0003	3.000039	272.013453	0.0004588351	0.0269043321	1527011065.3411105
20.7627	82.1782	27.0013	3.000039	273.975336	0.0004303552	0.0285382641	1527011065.6221266
20.7621	82.1717	26.9994	3.000039	275.993274	0.0004555792	0.0239333426	1527011065.891142
20.7613	82.1722	26.9994	3.000039	278.011211	0.0004708197	0.0238741208	1527011066.1251552
20.7616	82.1732	26.9991	3.000039	279.973094	0.0004071343	0.0312462642	1527011066.3741696
20.7619	82.174	26.9998	3.000039	281.991031	0.0004238602	0.0254771507	1527011066.6121833
20.761	82.1711	26.9994	3.000039	284.008969	0.0004227759	0.0198319146	1527011066.871198
20.7622	82.1726	27.0002	3.000039	286.026906	0.0004568538	0.0232815191	1527011067.1322129
20.7614	82.1681	26.9987	3.000039	287.988789	0.0003857512	0.0240171482	1527011067.379227
20.7613	82.1728	27.0014	3.000039	290.006726	0.0003529357	0.026782454	1527011067.6332417
20.7632	82.1783	27.0037	3.000039	292.024664	0.0004617455	0.0194394538	1527011067.902257
20.7611	82.1735	27.0004	3.000039	293.986547	0.0004853311	0.0236501747	1527011068.1542716
20.7631	82.1763	27.0024	3.000039	296.004484	0.0003821301	0.0217879168	1527011068.4242866
20.7615	82.1757	27.0025	3.000039	298.022422	0.0004826122	0.0259469196	1527011068.6853018
20.7607	82.1756	27.001	3.000039	299.984305	0.0004196758	0.0197910067	1527011068.967318
20.762	82.1769	27.0016	3.000039	302.002242	0.000404814	0.0242302009	1527011069.2453337
20.7616	82.1747	26.9997	3.000039	304.020179	0.0004555811	0.0220845861	1527011069.5193496
20.7625	82.175	27.0011	3.000039	305.982063	0.0003623476	0.0269261702	1527011069.8013656
20.7618	82.1692	26.999	3.000039	308.0	0.0004176733	0.0257847551	1527011070.0663807
20.7632	82.1738	27.0014	3.000039	310.017937	0.0004196886	0.0241927276	1527011070.3483968
20.7624	82.176	26.9995	3.000039	311.979821	0.0004272813	0.0257428924	1527011070.5674095
20.7614	82.1715	26.999	3.000039	313.997758	0.0004958272	0.02569549	1527011070.806423
20.7617	82.1793	27.0015	3.000039	316.015695	0.0004129642	0.0217915404	1527011071.0914392
20.7619	82.1745	27.001	3.000039	317.977578	0.000452663	0.0256554631	1527011071.4274585
20.761	82.1716	26.9985	3.000039	319.995516	0.0004597469	0.0295031354	1527011071.677473
20.7629	82.1733	27.0031	3.000039	322.013453	0.0005036672	0.0308793932	1527011071.9834902
20.7612	82.1711	26.9986	3.000039	323.975336	0.0004200366	0.0280083892	1527011072.241505
20.7614	82.1738	26.9997	3.000039	325.993274	0.0004421367	0.0277026559	1527011072.519521
20.7607	82.1714	26.9994	3.000039	328.011211	0.0004180251	0.0293182133	1527011072.8085375
20.7602	82.1693	26.997	3.000039	329.973094	0.0004639172	0.0246760459	1527011073.0755527
20.7618	82.1749	27.0023	3.000039	331.991031	0.0005154424	0.0237713447	1527011073.3845706
20.7619	82.1716	26.9997	3.000039	334.008969	0.0004679029	0.0300082726	1527011073.6795874
20.7621	82.1724	26.9967	3.000039	336.026906	0.0004515986	0.030177662	1527011073.9286015
20.7613	82.1779	27.0028	3.000039	337.988789	0.0004454272	0.0307501205	1527011074.2126179
20.7617	82.1705	27.0004	3.000039	340.006726	0.0004789456	0.0284135025	1527011074.4906337
20.7622	82.1776	27.0032	3.000039	342.024664	0.00047334	0.0280748711	1527011074.7626493
20.7617	82.1719	26.9976	3.000039	343.986547	0.0004153236	0.0330359431	1527011075.0196638
20.762	82.1768	27.0013	3.000039	346.004484	0.0004100749	0.0317869011	1527011075.3226814
20.7622	82.172	26.9981	3.000039	348.022422	0.0004958349	0.0289623799	1527011075.5556946
20.7616	82.1707	26.9991	3.000039	349.984305	0.000409493	0.0323248243	1527011075.8127093
20.762	82.1752	27.002	3.000039	352.002242	0.000428174	0.0317467653	1527011076.0997257
20.7616	82.1739	27.0005	3.000039	354.020179	0.0005147285	0.024919126	1527011076.382742
20.7622	82.1733	26.9981	3.000039	355.982063	0.000512134	0.0281531787	1527011076.6377566
